 ,Area,Major,Minor,Angle,Circ.,AR,Round,Solidity
28,1035.945600,47.788272,27.601059,152.802538,0.668429,1.731393,0.577570,0.905660
29,499.871600,26.004520,24.474833,30.792156,0.676866,1.062500,0.941176,0.885327
30,502.656400,25.624137,24.976529,76.056899,0.555510,1.025929,0.974727,0.847418
31,1371.514000,52.266161,33.411022,21.329927,0.617501,1.564339,0.639248,0.918843
32,367.593600,21.839829,21.430329,131.664275,0.728180,1.019108,0.981250,0.899489
33,569.491600,27.769748,26.111120,75.121507,0.815315,1.063522,0.940272,0.920135
34,668.352000,30.121385,28.251430,84.821642,0.698106,1.066190,0.937919,0.895522
35,725.440400,38.444447,24.025821,114.005452,0.649922,1.600130,0.624949,0.894421
36,551.390400,28.597817,24.549149,74.799783,0.701486,1.164921,0.858427,0.903079
37,729.617600,35.207976,26.385441,105.586045,0.655519,1.334371,0.749417,0.905791
38,388.479600,22.569720,21.915540,134.539047,0.823358,1.029850,0.971015,0.913257
39,1122.274400,46.102278,30.994654,7.390680,0.641215,1.487427,0.672302,0.915389
40,1026.198800,43.948330,29.730297,115.411009,0.715372,1.478234,0.676483,0.911565
41,767.212400,33.705190,28.982040,140.290469,0.771904,1.162968,0.859869,0.909241
42,531.896800,29.291451,23.120467,101.437676,0.621543,1.266906,0.789325,0.888372
43,547.213200,26.887469,25.912944,128.502262,0.745394,1.037608,0.963755,0.899314
44,316.074800,20.269472,19.854436,39.369173,0.803106,1.020904,0.979524,0.902584
45,286.834400,20.230582,18.052318,102.664325,0.695415,1.120664,0.892328,0.886022
46,590.377600,28.293304,26.567845,135.190470,0.623150,1.064945,0.939015,0.899258
47,483.162800,25.363419,24.254695,130.923336,0.772025,1.045712,0.956286,0.903646
48,783.921200,40.867581,24.423258,149.168817,0.671951,1.673306,0.597619,0.910267
49,536.074000,28.172391,24.227643,86.658842,0.715581,1.162820,0.859978,0.891204
50,484.555200,25.171038,24.510505,116.307518,0.661677,1.026949,0.973758,0.890026
51,658.605200,30.795827,27.229734,159.788932,0.691531,1.130963,0.884202,0.899240
52,602.909200,30.126612,25.480722,95.700528,0.716341,1.182330,0.845788,0.898340
53,438.606000,25.040286,22.302082,88.199304,0.800368,1.122778,0.890648,0.879888
54,285.442000,19.833437,18.324410,98.935707,0.681160,1.082351,0.923915,0.852391
55,363.416400,22.630820,20.446282,59.965065,0.679067,1.106843,0.903471,0.874372
56,449.745200,25.055985,22.854155,119.219901,0.677586,1.096343,0.912124,0.883721
57,1810.120000,58.515786,39.386233,93.095833,0.663648,1.485691,0.673087,0.927578
58,314.682400,20.193057,19.841775,153.287464,0.674020,1.017704,0.982604,0.860952
59,477.593200,26.398513,23.035031,121.177867,0.616141,1.146016,0.872588,0.869455
60,389.872000,23.538615,21.088770,100.669591,0.723440,1.116168,0.895922,0.880503
61,2176.321200,54.508231,50.835959,38.454402,0.727525,1.072238,0.932629,0.943556
62,413.542800,24.925713,21.124332,88.766337,0.713475,1.179953,0.847492,0.904110
63,618.225600,31.964045,24.626084,123.773197,0.707388,1.297975,0.770431,0.897877
64,598.732000,29.828593,25.556997,127.687731,0.781463,1.167140,0.856795,0.914894
65,519.365200,27.372322,24.158576,110.690650,0.621967,1.133027,0.882591,0.863426
66,554.175200,27.162329,25.977072,71.183754,0.775143,1.045627,0.956364,0.907640
67,630.757200,29.778781,26.969036,91.490713,0.741152,1.104184,0.905646,0.914228
68,296.581200,19.653262,19.214058,126.589476,0.774970,1.022858,0.977652,0.889353
69,509.618400,27.038056,23.998260,94.508499,0.615148,1.126667,0.887573,0.875598
70,981.642000,43.224163,28.915896,12.738998,0.609019,1.494824,0.668975,0.901535
71,178.227200,15.336121,14.796826,120.155312,0.692817,1.036447,0.964835,0.853333
72,1766.955600,62.410193,36.047922,59.893476,0.662583,1.731312,0.577597,0.910983
73,478.985600,27.127606,22.481284,141.121552,0.689952,1.206675,0.828723,0.888889
74,307.720400,20.778579,18.856043,101.376569,0.609575,1.101959,0.907475,0.864971
75,242.277600,18.349839,16.810906,64.087086,0.722506,1.091544,0.916134,0.885496
76,579.238400,28.195409,26.157068,98.865637,0.787073,1.077927,0.927707,0.922395
77,474.808400,25.469529,23.736003,173.757565,0.715346,1.073034,0.931937,0.893840
78,381.517600,23.124114,21.006786,45.069577,0.691414,1.100793,0.908436,0.882448
79,357.846800,22.940362,19.861269,45.008111,0.701719,1.155030,0.865778,0.898601
80,604.301600,30.385355,25.322090,123.227861,0.737695,1.199954,0.833365,0.910808
81,549.998000,27.909968,25.090649,126.554067,0.821328,1.112365,0.898985,0.908046
82,541.643600,29.779406,23.158355,121.525017,0.753058,1.285903,0.777663,0.901506
83,299.366000,19.955612,19.100623,119.471669,0.599101,1.044762,0.957155,0.853175
84,164.303200,15.307747,13.666109,113.687892,0.810630,1.120125,0.892758,0.839858
85,623.795200,31.721541,25.037898,126.432429,0.752968,1.266941,0.789303,0.911495
86,989.996400,42.773487,29.469250,99.190602,0.674471,1.451462,0.688961,0.916828
87,214.429600,16.752636,16.297152,35.714679,0.750799,1.027949,0.972811,0.882521
88,531.896800,28.381078,23.862097,126.664359,0.794297,1.189379,0.840775,0.920482
89,345.315200,21.650595,20.307477,130.652763,0.625805,1.066139,0.937964,0.858131
90,446.960400,25.333951,22.463438,108.628852,0.730188,1.127786,0.886693,0.899160
91,516.580400,26.391835,24.921746,20.095916,0.674239,1.058988,0.944298,0.891827
92,222.784000,18.107296,15.665365,115.990976,0.738344,1.155881,0.865141,0.867209
93,367.593600,21.996658,21.277537,114.938703,0.715703,1.033797,0.967308,0.896435
94,1686.196400,50.835358,42.233045,100.659453,0.712292,1.203687,0.830781,0.930465
95,378.732800,22.568381,21.366955,121.658995,0.796764,1.056228,0.946765,0.897690
96,573.668800,28.441208,25.681673,69.885186,0.719782,1.107452,0.902974,0.904501
97,996.958400,48.800420,26.011392,134.559552,0.732200,1.876117,0.533016,0.912683
98,590.377600,31.332688,23.990668,155.372613,0.830792,1.306037,0.765675,0.917749
99,607.086400,28.436490,27.182202,18.789077,0.657338,1.046144,0.955892,0.880808
100,941.262400,36.890634,32.486634,13.218001,0.662971,1.135563,0.880620,0.907383
101,445.568000,24.072860,23.566572,115.748184,0.700984,1.021483,0.978968,0.890125
102,565.314400,29.168937,24.676273,99.697739,0.650395,1.182064,0.845978,0.886463
103,920.376400,46.009443,25.469981,134.740556,0.711816,1.806418,0.553582,0.916782
104,405.188400,23.238880,22.199947,80.022796,0.597595,1.046799,0.955293,0.871257
105,937.085200,41.306782,28.884698,127.835973,0.701721,1.430058,0.699273,0.905787
106,626.580000,29.816020,26.756972,33.882138,0.771033,1.114327,0.897403,0.915565
107,352.277200,22.180292,20.222153,102.683028,0.815819,1.096831,0.911717,0.905188
108,1041.515200,49.569641,26.752228,43.568876,0.612070,1.852916,0.539690,0.898498
109,538.858800,27.814966,24.666445,58.914069,0.723562,1.127644,0.886805,0.903151
110,786.706000,34.635412,28.920262,30.597845,0.704810,1.197617,0.834991,0.906175
111,857.718400,35.403402,30.846781,18.620483,0.794442,1.147718,0.871294,0.918717
112,543.036000,27.226124,25.395275,158.105721,0.754994,1.072094,0.932754,0.910152
113,449.745200,25.024407,22.882994,149.368764,0.677586,1.093581,0.914427,0.902235
114,1443.918800,64.643406,28.439939,136.418094,0.516798,2.272980,0.439951,0.875105
115,437.213600,23.808166,23.381794,75.744128,0.742241,1.018235,0.982091,0.887006
116,1643.032000,65.628830,31.875828,99.202134,0.525595,2.058890,0.485699,0.916505
117,277.087600,19.467354,18.122591,109.534225,0.704044,1.074204,0.930922,0.884444
118,373.163200,22.414244,21.197509,108.911895,0.776885,1.057400,0.945716,0.887417
119,1086.072000,46.763055,29.570990,90.489178,0.634735,1.581383,0.632358,0.917108
120,346.707600,21.545893,20.488444,132.339311,0.782027,1.051612,0.950921,0.910420
121,1932.651200,74.826292,32.885873,161.739962,0.607241,2.275332,0.439496,0.921953
122,701.769600,31.849299,28.054646,34.111870,0.768001,1.135259,0.880856,0.915531
123,129.493200,13.719249,12.017849,117.898481,0.646197,1.141573,0.875984,0.819383
124,658.605200,30.583649,27.418644,112.880511,0.767849,1.115433,0.896513,0.906999
125,167.088000,14.922835,14.256209,98.561700,0.627744,1.046760,0.955328,0.810811
126,476.200800,25.892746,23.416508,93.011383,0.623041,1.105748,0.904366,0.873563
127,533.289200,26.502075,25.620820,60.261154,0.704243,1.034396,0.966748,0.900118
128,449.745200,24.527533,23.346554,117.022543,0.820695,1.050585,0.951851,0.915014
129,1040.122800,45.592476,29.047018,160.386605,0.647906,1.569610,0.637101,0.909866
130,662.782400,31.910422,26.445303,128.640173,0.754244,1.206657,0.828736,0.902370
131,303.543200,20.160518,19.170301,114.823385,0.744273,1.051654,0.950883,0.891616
132,1101.388400,41.453868,33.828719,156.145596,0.680570,1.225405,0.816057,0.920838
133,463.669200,24.708586,23.892988,168.604662,0.769567,1.034135,0.966991,0.904891
134,420.504800,24.091695,22.223564,150.438653,0.697926,1.084061,0.922457,0.867816
135,206.075200,16.964506,15.466592,105.738154,0.738491,1.096848,0.911703,0.888889
136,960.756000,41.200669,29.690599,52.502033,0.727187,1.387667,0.720634,0.924313
137,536.074000,26.759383,25.506964,27.834096,0.778924,1.049101,0.953197,0.899533
138,431.644000,23.587204,23.300185,95.383444,0.646256,1.012318,0.987832,0.883191
139,394.049200,24.114247,20.805917,102.174124,0.697649,1.159009,0.862806,0.866769
140,1161.261600,41.208699,35.879905,122.455616,0.672325,1.148518,0.870688,0.911974
141,657.212800,30.764457,27.199873,153.607561,0.706294,1.131052,0.884133,0.903349
142,563.922000,30.981784,23.175160,112.397486,0.613859,1.336853,0.748025,0.893054
143,634.934400,28.974724,27.900993,47.811022,0.713140,1.038484,0.962943,0.900296
144,403.796000,23.960598,21.457271,63.003556,0.819897,1.116666,0.895523,0.903427
145,742.149200,32.864627,28.752303,101.340867,0.652752,1.143026,0.874871,0.902625
146,1180.755200,50.055853,30.034135,140.138477,0.563800,1.666632,0.600012,0.896880
147,316.074800,21.277367,18.913945,147.934023,0.619806,1.124957,0.888923,0.869732
148,467.846400,24.744128,24.073612,99.414590,0.771415,1.027853,0.972902,0.913043
149,1707.082400,52.285935,41.569971,31.357334,0.716350,1.257781,0.795051,0.929492
150,538.858800,28.116284,24.402098,74.450152,0.697548,1.152208,0.867899,0.900000
151,1203.033600,52.263508,29.308212,163.314398,0.712560,1.783238,0.560778,0.924064
152,2392.143200,75.675537,40.247766,129.057869,0.650994,1.880242,0.531846,0.912374
153,639.111600,31.788051,25.598995,98.481426,0.769666,1.241770,0.805302,0.916168
154,501.264000,26.765654,23.845080,147.278384,0.806145,1.122481,0.890884,0.905660
155,690.630400,30.905475,28.452497,160.867504,0.693382,1.086213,0.920630,0.918519
156,761.642800,35.411862,27.384997,72.714549,0.689002,1.293112,0.773328,0.907131
157,579.238400,30.259693,24.372661,124.506965,0.784335,1.241542,0.805450,0.906318
158,370.378400,22.702307,20.772357,53.823460,0.771088,1.092910,0.914989,0.901695
159,129.493200,13.601639,12.121765,152.356421,0.583079,1.122084,0.891199,0.805195
160,307.720400,20.798292,18.838171,27.728732,0.820349,1.104050,0.905756,0.896552
161,873.034800,42.714330,26.023642,169.997289,0.685679,1.641366,0.609249,0.902808
162,307.720400,20.700676,18.927004,104.676539,0.797478,1.093711,0.914318,0.892929
163,491.517200,25.742574,24.310667,21.676655,0.718600,1.058900,0.944376,0.895939
164,1402.146800,57.130526,31.248946,100.618932,0.588389,1.828238,0.546975,0.905983
165,807.592000,38.891720,26.438997,168.789182,0.647148,1.470998,0.679810,0.908379
166,565.314400,28.637351,25.134331,111.317035,0.608867,1.139372,0.877677,0.886463
167,452.530000,25.796635,22.335436,50.486060,0.793540,1.154964,0.865827,0.901526
168,565.314400,27.805814,25.885977,168.467563,0.737847,1.074165,0.930956,0.898230
169,556.960000,29.889864,23.725216,105.618057,0.689263,1.259835,0.793755,0.904977
170,206.075200,17.420516,15.061729,139.955662,0.721547,1.156608,0.864597,0.857971
171,1061.008800,46.331854,29.157442,138.005527,0.725908,1.589023,0.629317,0.918626
172,558.352400,28.172218,25.234660,164.533138,0.681603,1.116410,0.895729,0.906215
173,732.402400,33.120605,28.155395,118.648984,0.693336,1.176350,0.850087,0.917175
174,509.618400,28.762008,22.559840,124.973888,0.710304,1.274921,0.784362,0.895961
175,366.201200,22.235158,20.969577,146.398821,0.894939,1.060353,0.943082,0.927690
176,413.542800,23.798609,22.124782,75.211722,0.660782,1.075654,0.929667,0.897281
177,698.984800,30.697216,28.992045,89.480296,0.830492,1.058815,0.944452,0.925346
178,342.530400,21.974342,19.846931,90.533062,0.823881,1.107191,0.903187,0.907749
179,182.404400,15.796125,14.702624,111.896347,0.618324,1.074375,0.930774,0.818750
180,438.606000,24.874839,22.450417,85.716561,0.711884,1.107990,0.902535,0.896159
181,846.579200,43.558778,24.745830,114.250947,0.637929,1.760247,0.568102,0.902747
182,327.214000,21.658991,19.235513,88.522370,0.838220,1.125990,0.888107,0.902111
183,964.933200,43.730971,28.094302,77.178859,0.679644,1.556578,0.642435,0.907068
184,483.162800,25.415909,24.204602,152.864888,0.643378,1.050044,0.952341,0.894330
185,537.466400,29.055336,23.552420,131.358576,0.687728,1.233645,0.810606,0.898719
186,593.162400,29.558588,25.550538,71.397664,0.724097,1.156868,0.864403,0.913183
187,548.605600,27.094744,25.780142,84.347140,0.678924,1.050993,0.951481,0.884400
188,1528.855200,58.570528,33.235126,36.538181,0.634373,1.762308,0.567438,0.919213
189,963.540800,40.462445,30.319924,37.732520,0.630513,1.334517,0.749335,0.901629
190,1106.958000,47.063041,29.947549,65.970766,0.650529,1.571516,0.636328,0.911175
191,612.656000,28.832200,27.055093,96.591430,0.733688,1.065685,0.938364,0.902564
192,419.112400,24.774525,21.539484,85.017434,0.635413,1.150191,0.869421,0.882698
193,62.658000,10.289864,7.753129,172.167071,0.626578,1.327189,0.753472,0.750000
194,1555.310800,55.108981,35.933947,17.729749,0.640254,1.533619,0.652052,0.918208
195,509.618400,26.190832,24.774559,159.080446,0.789491,1.057166,0.945925,0.916145
196,371.770800,22.500291,21.037652,136.176898,0.706538,1.069525,0.934995,0.888519
197,1005.312800,48.534952,26.372830,77.510456,0.654020,1.840339,0.543378,0.912769
198,519.365200,26.656960,24.806891,139.893893,0.822345,1.074579,0.930597,0.909756
199,1778.094800,65.215376,34.714829,131.671160,0.660900,1.878603,0.532310,0.919366
200,563.922000,26.991451,26.601304,143.229340,0.641741,1.014666,0.985546,0.897010
201,380.125200,23.603659,20.504890,178.327534,0.826503,1.151123,0.868717,0.919192
202,470.631200,24.881515,24.083190,71.408276,0.659938,1.033149,0.967915,0.902537
203,545.820800,27.398483,25.364931,9.038182,0.666305,1.080172,0.925779,0.900115
204,577.846000,31.981678,23.004934,4.619812,0.652548,1.390210,0.719316,0.906114
205,405.188400,24.622356,20.952581,103.048100,0.757120,1.175147,0.850958,0.889908
206,854.933600,35.517441,30.647908,163.141701,0.635060,1.158886,0.862897,0.895697
207,279.872400,20.793928,17.136955,40.855580,0.560090,1.213397,0.824133,0.844538
208,650.250800,30.805258,26.876094,77.042584,0.630609,1.146196,0.872452,0.865616
209,623.795200,31.179714,25.472995,25.943213,0.835562,1.224030,0.816973,0.919918
210,329.998800,24.729239,16.990718,160.247780,0.770201,1.455456,0.687070,0.887640
211,288.226800,24.758460,14.822479,172.338739,0.702058,1.670332,0.598683,0.915929
212,226.961200,21.397893,13.504880,169.330733,0.695103,1.584456,0.631131,0.888283
