 ,Area,Major,Minor,Angle,Circ.,AR,Round,Solidity
1,531.896800,28.223408,23.995403,157.996393,0.616717,1.176201,0.850195,0.899882
2,263.163600,19.489966,17.191939,124.869379,0.768340,1.133669,0.882092,0.879070
3,1346.450800,61.641330,27.811768,9.657082,0.610394,2.216376,0.451187,0.900792
4,898.098000,38.390501,29.785855,178.423240,0.679761,1.288884,0.775865,0.916844
5,696.200000,36.914429,24.013086,53.668417,0.619482,1.537263,0.650507,0.900901
6,1389.615200,61.403035,28.814749,34.026915,0.637047,2.130959,0.469272,0.912666
7,999.743200,39.741609,32.029719,123.082286,0.608373,1.240773,0.805949,0.900313
8,1611.006800,56.663025,36.199930,81.447797,0.713472,1.565280,0.638863,0.927455
9,1425.817600,57.874785,31.367846,33.212669,0.583446,1.845035,0.541995,0.892764
10,621.010400,33.065069,23.913303,149.984345,0.688473,1.382706,0.723220,0.893788
11,1027.591200,44.258042,29.562306,35.193969,0.647462,1.497111,0.667953,0.908867
12,1006.705200,43.155451,29.701390,78.270598,0.691675,1.452978,0.688242,0.913455
13,1874.170400,55.334373,43.124513,178.287889,0.574258,1.283130,0.779344,0.889329
14,2184.675600,77.834608,35.737514,119.610878,0.587601,2.177953,0.459147,0.913803
15,515.188000,29.590526,22.167830,101.103681,0.592724,1.334841,0.749153,0.877817
16,146.202000,14.588980,12.759642,113.147642,0.737975,1.143369,0.874608,0.875000
17,316.074800,20.476076,19.654104,71.288006,0.787548,1.041822,0.959857,0.909820
18,783.921200,40.187870,24.836337,112.143089,0.597089,1.618108,0.618006,0.881754
19,1503.792000,45.690827,41.905292,106.981562,0.785575,1.090336,0.917149,0.934256
20,449.745200,25.916007,22.095741,67.712405,0.734737,1.172896,0.852591,0.895978
21,962.148400,43.813049,27.960743,9.349341,0.734757,1.566949,0.638183,0.928763
22,541.643600,31.960281,21.578097,26.460992,0.753058,1.481145,0.675154,0.912075
23,870.250000,36.466184,30.385321,133.573300,0.698680,1.200125,0.833247,0.920471
24,370.378400,24.146710,19.529800,129.812183,0.639004,1.236403,0.808798,0.885191
25,1051.262000,50.100029,26.716718,141.496210,0.700637,1.875231,0.533268,0.924113
26,1055.439200,52.311831,25.688776,69.181511,0.584285,2.036369,0.491070,0.911058
27,105.822400,12.990395,10.372068,126.121916,0.558419,1.252440,0.798441,0.775510
28,545.820800,26.880304,25.853897,107.585564,0.726813,1.039700,0.961816,0.915888
29,98.860400,12.735750,9.883436,129.208750,0.759064,1.288595,0.776039,0.855422
30,1232.274000,42.695694,36.747968,53.725310,0.701353,1.161852,0.860695,0.935024
31,1088.856800,46.332088,29.922579,115.395210,0.702569,1.548399,0.645828,0.923259
32,651.643200,33.293023,24.921074,6.288792,0.682740,1.335939,0.748537,0.901734
33,587.592800,28.730739,26.039928,102.314288,0.672337,1.103334,0.906344,0.908504
34,377.340400,23.177205,20.729192,156.410747,0.766180,1.118095,0.894378,0.903333
35,360.631600,21.801466,21.061447,135.590858,0.857782,1.035136,0.966056,0.925000
36,721.263200,33.276063,27.597641,91.952844,0.638702,1.205758,0.829354,0.889270
37,888.351200,40.764226,27.746973,42.009624,0.721159,1.469141,0.680670,0.902405
38,318.859600,22.234725,18.259036,110.218656,0.810181,1.217738,0.821195,0.889320
39,343.922800,21.741916,20.140640,125.558686,0.649035,1.079505,0.926351,0.879004
40,666.959600,32.131681,26.428724,156.639444,0.690049,1.215786,0.822513,0.901223
41,396.834000,24.558707,20.573752,102.427191,0.778171,1.193691,0.837738,0.903328
42,434.428800,24.309273,22.753947,155.854770,0.725804,1.068354,0.936019,0.895265
43,920.376400,38.404633,30.513496,8.562981,0.732779,1.258611,0.794526,0.927069
44,129.493200,13.658255,12.071517,168.942618,0.807560,1.131445,0.883826,0.889952
