 ,Area,Major,Minor,Angle,Circ.,AR,Round,Solidity
105,575.061200,27.967765,26.179806,166.233623,0.735834,1.068295,0.936071,0.894908
106,235.315600,18.317989,16.356224,124.144004,0.910930,1.119940,0.892905,0.911051
107,222.784000,17.948830,15.803671,111.568798,0.684844,1.135738,0.880485,0.860215
108,424.682000,24.202723,22.341367,119.623776,0.657909,1.083314,0.923093,0.891813
109,662.782400,31.102208,27.132503,89.551609,0.721474,1.146308,0.872366,0.908397
110,857.718400,37.740790,28.936357,48.535645,0.710657,1.304269,0.766713,0.909225
111,1726.576000,59.460652,36.971422,63.760627,0.583044,1.608287,0.621780,0.912436
112,1150.122400,53.542089,27.350097,145.927162,0.640137,1.957656,0.510815,0.906696
113,232.530800,17.603497,16.818670,136.768926,0.708446,1.046664,0.955416,0.878947
114,768.604800,34.301087,28.530234,2.836292,0.676021,1.202271,0.831759,0.907149
115,403.796000,23.590730,21.793689,120.087612,0.729708,1.082457,0.923824,0.882801
116,263.163600,18.793674,17.828888,125.473134,0.761678,1.054114,0.948664,0.883178
117,1047.084800,39.834454,33.468258,42.206569,0.733055,1.190216,0.840184,0.917073
118,861.895600,37.162280,29.529931,30.425204,0.763237,1.258461,0.794621,0.917717
119,474.808400,24.986011,24.195332,133.225215,0.735564,1.032679,0.968355,0.906915
120,568.099200,29.642386,24.401759,119.052598,0.693501,1.214764,0.823205,0.893757
121,343.922800,21.798053,20.088771,107.265040,0.698326,1.085086,0.921586,0.886894
122,524.934800,27.473594,24.327642,104.374866,0.681162,1.129316,0.885492,0.892308
123,231.138400,17.930560,16.413015,135.229561,0.735529,1.092460,0.915365,0.869110
124,494.302000,25.981277,24.223785,5.868596,0.707669,1.072552,0.932355,0.899873
125,316.074800,20.546806,19.586447,54.081504,0.637135,1.049032,0.953260,0.864762
126,989.996400,41.945844,30.050714,5.728391,0.616681,1.395835,0.716417,0.907466
127,1832.398400,57.924085,40.278273,110.451991,0.599659,1.438098,0.695363,0.902297
128,512.403200,27.663673,23.583709,127.931354,0.793805,1.172999,0.852515,0.912020
129,441.390800,25.273920,22.236211,132.646616,0.727793,1.136611,0.879809,0.892958
130,1203.033600,46.016317,33.287105,165.928731,0.674720,1.382407,0.723376,0.923077
131,20.886000,6.092169,4.365093,92.449546,0.898353,1.395656,0.716509,0.857143
132,324.429200,21.646799,19.082548,125.128138,0.792855,1.134377,0.881541,0.899614
133,1627.715600,50.043195,41.413660,150.873558,0.675393,1.208374,0.827558,0.928515
134,407.973200,23.987609,21.654831,114.841304,0.730149,1.107726,0.902751,0.912773
135,632.149600,28.939122,27.812795,68.283639,0.693344,1.040497,0.961079,0.885854
136,452.530000,25.511093,22.585433,119.045651,0.778573,1.129537,0.885318,0.914205
137,332.783600,21.376363,19.821577,131.672222,0.822535,1.078439,0.927266,0.896811
138,1794.803600,52.760848,43.312702,47.049558,0.679386,1.218138,0.820925,0.928340
139,1407.716400,58.309695,30.738631,131.771539,0.568583,1.896952,0.527162,0.884128
140,1431.387200,54.212162,33.617895,14.326616,0.642255,1.612598,0.620117,0.916221
141,622.402800,28.694021,27.617874,47.640339,0.702865,1.038966,0.962496,0.907614
142,442.783200,24.696440,22.827949,85.454340,0.805686,1.081851,0.924342,0.900850
143,472.023600,25.682075,23.401501,44.189031,0.806697,1.097454,0.911200,0.907631
144,1093.034000,46.264368,30.081339,155.696458,0.642347,1.537976,0.650205,0.911731
145,793.668000,33.586684,30.087206,151.375531,0.660656,1.116311,0.895808,0.885781
146,483.162800,26.098510,23.571536,69.589724,0.743770,1.107204,0.903176,0.881830
147,435.821200,25.091419,22.115321,52.309098,0.675166,1.134572,0.881390,0.894286
148,396.834000,25.601566,19.735697,47.512957,0.662994,1.297221,0.770879,0.885093
149,534.681600,27.651172,24.620213,89.254010,0.629705,1.123109,0.890386,0.861953
150,1382.653200,52.326679,33.643426,11.412942,0.613203,1.555331,0.642950,0.899864
151,430.251600,24.915569,21.986789,143.989748,0.666537,1.133206,0.882452,0.886657
152,334.176000,23.519211,18.091002,134.820986,0.660015,1.300050,0.769201,0.877514
153,2018.980000,66.163934,38.852665,31.489126,0.567551,1.702945,0.587218,0.887393
154,519.365200,26.006212,25.427629,17.465528,0.722084,1.022754,0.977752,0.899879
155,679.491200,30.376432,28.481129,38.848527,0.730236,1.066546,0.937606,0.922495
156,615.440800,30.110751,26.024046,98.252823,0.666383,1.157036,0.864278,0.902041
157,504.048800,26.291021,24.410420,130.518802,0.646515,1.077041,0.928470,0.880779
158,522.150000,26.788070,24.817840,109.332557,0.721603,1.079388,0.926451,0.896057
159,735.187200,32.730518,28.599285,107.689247,0.616030,1.144452,0.873780,0.891139
160,516.580400,28.039352,23.457410,4.004486,0.657200,1.195330,0.836589,0.892900
161,580.630800,28.444255,25.990560,113.396914,0.704816,1.094407,0.913737,0.892934
162,540.251200,27.295083,25.201212,131.395362,0.687314,1.083086,0.923288,0.900232
163,690.630400,30.691749,28.650629,140.385067,0.796377,1.071242,0.933496,0.919370
164,1072.148000,48.357309,28.229471,76.015245,0.559731,1.713008,0.583768,0.890688
165,1406.324000,52.198115,34.303678,107.363788,0.649190,1.521648,0.657182,0.919854
