 ,Area,Major,Minor,Angle,Circ.,AR,Round,Solidity
60,505.441200,27.861258,23.098301,117.185096,0.738957,1.206204,0.829047,0.894089
61,421.897200,24.683782,21.762313,113.744615,0.700237,1.134244,0.881644,0.899110
62,505.441200,33.907290,18.979627,37.447258,0.598581,1.786510,0.559751,0.859172
63,1016.452000,46.302634,27.950610,172.926698,0.670668,1.656588,0.603651,0.927573
64,622.402800,29.767231,26.622155,177.088167,0.785416,1.118138,0.894344,0.903943
65,224.176400,17.800790,16.034696,133.030981,0.689124,1.110142,0.900786,0.870270
66,321.644400,22.313802,18.353232,130.674756,0.823953,1.215797,0.822506,0.914851
67,2244.548800,56.371443,50.696738,121.604349,0.638572,1.111934,0.899334,0.924842
68,487.340000,26.052660,23.817168,2.987235,0.860392,1.093861,0.914193,0.930851
69,912.022000,42.879064,27.081339,94.646174,0.677466,1.583344,0.631575,0.914804
70,1024.806400,45.226793,28.850687,104.976549,0.721815,1.567616,0.637911,0.924623
71,94.683200,12.306815,9.795743,152.335491,0.832319,1.256343,0.795961,0.866242
72,477.593200,27.141371,22.404563,143.937024,0.746576,1.211422,0.825476,0.902632
73,392.656800,23.674704,21.117314,98.616281,0.892503,1.121104,0.891978,0.914100
74,593.162400,29.601435,25.513554,120.819759,0.763400,1.160224,0.861903,0.914163
75,179.619600,16.225934,14.094645,92.004642,0.768062,1.151213,0.868649,0.886598
76,311.897600,20.938297,18.966220,133.920623,0.661047,1.103978,0.905815,0.873294
77,946.832000,41.902904,28.769938,166.390400,0.812251,1.456482,0.686586,0.928962
78,513.795600,29.179665,22.419204,116.823218,0.755832,1.301548,0.768316,0.911111
79,1147.337600,54.857043,26.629864,25.152238,0.608865,2.059982,0.485441,0.891293
80,348.100000,23.220985,19.086817,139.557018,0.732320,1.216598,0.821964,0.899281
81,389.872000,23.576413,21.054961,96.637631,0.886173,1.119756,0.893052,0.924092
82,594.554800,32.188451,23.518084,152.132112,0.803096,1.368668,0.730637,0.927253
83,517.972800,26.316035,25.060897,83.817287,0.814894,1.050084,0.952305,0.901818
84,16.708800,5.886948,3.613809,163.916474,0.578721,1.629015,0.613868,0.727273
85,711.516400,36.809590,24.611271,164.060538,0.737735,1.495640,0.668610,0.918239
86,718.478400,35.127212,26.042349,105.342158,0.772135,1.348850,0.741372,0.923903
87,1236.451200,56.794162,27.719373,121.313476,0.633197,2.048898,0.488067,0.920207
88,478.985600,26.329259,23.162954,105.000434,0.851412,1.136697,0.879742,0.924731
89,1116.704800,48.520951,29.303480,44.150352,0.659907,1.655809,0.603935,0.893593
90,1079.110000,41.861066,32.822039,65.077417,0.726493,1.275395,0.784071,0.920974
91,211.644800,17.438470,15.452877,133.063427,0.685941,1.128493,0.886137,0.863636
92,934.300400,36.148493,32.908377,66.296316,0.799284,1.098459,0.910366,0.921071
93,925.946000,43.542592,27.075813,102.685406,0.652183,1.608173,0.621824,0.896226
94,367.593600,22.080823,21.196434,83.948641,0.648982,1.041723,0.959948,0.887395
95,1549.741200,69.322862,28.463796,143.084887,0.516538,2.435475,0.410598,0.822921
96,214.429600,17.109213,15.957499,135.886851,0.786688,1.072174,0.932685,0.867606
97,409.365600,25.623026,20.341878,122.937651,0.644029,1.259620,0.793891,0.855895
98,453.922400,27.238285,21.218368,143.349077,0.741561,1.283713,0.778991,0.884668
99,999.743200,49.201790,25.871266,155.328446,0.603553,1.901793,0.525820,0.890267
100,161.518400,16.839182,12.212684,130.338026,0.754963,1.378827,0.725254,0.831541
101,296.581200,21.577930,17.500238,133.544949,0.753575,1.233008,0.811025,0.889353
102,302.150800,20.883654,18.421602,136.730661,0.726756,1.133650,0.882106,0.889344
103,1152.907200,46.082138,31.854578,43.988986,0.664901,1.446641,0.691257,0.913907
104,983.034400,41.840176,29.914747,161.342324,0.750706,1.398647,0.714977,0.927727
105,403.796000,25.011514,20.555694,129.052791,0.791823,1.216768,0.821849,0.904836
106,827.085600,41.052793,25.651802,122.228196,0.649590,1.600386,0.624849,0.901366
107,2028.726800,75.477817,34.222707,60.737048,0.547956,2.205489,0.453414,0.840496
108,94.683200,11.457196,10.522155,142.283938,0.575692,1.088864,0.918388,0.777143
109,431.644000,25.504838,21.548312,121.120802,0.762062,1.183612,0.844872,0.898551
110,820.123600,38.736328,26.956964,177.759331,0.675061,1.436969,0.695909,0.915307
111,363.416400,22.762594,20.327918,121.365238,0.781823,1.119770,0.893040,0.877311
112,501.264000,26.447283,24.132125,130.924212,0.732850,1.095937,0.912461,0.893300
113,409.365600,23.953751,21.759451,128.734462,0.717849,1.100844,0.908394,0.894977
114,1101.388400,47.241264,29.684457,53.322807,0.710655,1.591448,0.628359,0.912868
115,498.479200,26.712082,23.760163,126.341734,0.765337,1.124238,0.889491,0.920308
116,545.820800,27.675137,25.111371,37.449614,0.802944,1.102096,0.907362,0.914819
117,629.364800,31.239698,25.651085,67.536826,0.763973,1.217870,0.821105,0.905812
118,473.416000,27.593335,21.844839,129.367146,0.778482,1.263151,0.791671,0.899471
119,130.885600,13.406457,12.430482,133.012223,0.671518,1.078515,0.927201,0.835556
120,453.922400,27.802977,20.787413,116.138927,0.736743,1.337491,0.747669,0.900552
121,446.960400,26.937266,21.126407,139.694415,0.802194,1.275052,0.784282,0.909348
122,1005.312800,48.624718,26.324143,149.588704,0.721677,1.847153,0.541374,0.929813
123,724.048000,35.848611,25.716102,154.194690,0.656313,1.394014,0.717353,0.905135
124,200.505600,17.461411,14.620334,134.415444,0.718532,1.194324,0.837294,0.867470
125,118.354000,14.032640,10.738748,124.966261,0.751590,1.306730,0.765269,0.829268
126,465.061600,25.124535,23.567991,94.523265,0.794799,1.066045,0.938047,0.913817
127,1765.563200,63.971301,35.140522,108.244774,0.685973,1.820443,0.549317,0.936484
128,562.529600,28.650142,24.999350,171.230960,0.863676,1.146035,0.872573,0.934104
129,558.352400,29.516846,24.085105,115.857762,0.710343,1.225523,0.815978,0.906215
130,756.073200,33.947084,28.357732,128.330619,0.677366,1.197102,0.835351,0.908787
131,509.618400,27.048867,23.988669,114.028092,0.784495,1.127568,0.886864,0.912718
132,1927.081600,64.378671,38.112568,16.612447,0.700390,1.689172,0.592006,0.929483
133,1466.197200,50.096255,37.264667,98.043662,0.717721,1.344337,0.743861,0.908934
134,164.303200,15.222776,13.742391,119.604882,0.720834,1.107724,0.902752,0.845878
135,1414.678400,55.343369,32.546347,46.163244,0.718117,1.700448,0.588080,0.924898
136,960.756000,40.565221,30.155697,2.579255,0.733693,1.345193,0.743388,0.923077
137,1902.018400,62.515066,38.738263,152.295656,0.674062,1.613781,0.619663,0.922038
138,761.642800,34.750688,27.906030,129.099818,0.770242,1.245275,0.803035,0.920875
139,485.947600,26.151149,23.659676,120.003913,0.844047,1.105305,0.904728,0.922061
140,82.151600,11.359082,9.208373,121.540259,0.686216,1.233560,0.810662,0.781457
141,515.188000,29.521766,22.219462,133.600060,0.757881,1.328645,0.752647,0.911330
142,296.581200,22.275688,16.952065,135.635783,0.747476,1.314040,0.761012,0.858871
143,549.998000,29.989414,23.350880,125.767914,0.769300,1.284295,0.778637,0.928320
144,797.845200,36.043952,28.183592,88.414686,0.699774,1.278898,0.781923,0.912420
145,473.416000,26.920132,22.391122,148.521967,0.761359,1.202268,0.831761,0.899471
146,103.037600,12.235026,10.722621,127.991302,0.818881,1.141048,0.876387,0.845714
147,439.998400,24.099919,23.245860,88.929899,0.764237,1.036740,0.964562,0.904149
148,750.503600,34.428496,27.755231,157.261669,0.790445,1.240433,0.806170,0.922945
149,715.693600,35.495773,25.672053,155.687274,0.839028,1.382662,0.723243,0.940531
150,1353.412800,56.553981,30.470334,74.672797,0.622602,1.856034,0.538783,0.911392
151,389.872000,24.752715,20.054384,136.757067,0.817687,1.234279,0.810189,0.904685
152,86.328800,11.442383,9.606150,121.155175,0.787406,1.191152,0.839524,0.849315
153,946.832000,46.898998,25.705111,66.543980,0.688094,1.824501,0.548095,0.895326
154,495.694400,26.472382,23.841365,99.644968,0.774872,1.110355,0.900613,0.909323
155,545.820800,28.885686,24.058997,122.669804,0.802944,1.200619,0.832904,0.918033
156,561.137200,30.054987,23.771831,120.665086,0.830614,1.264311,0.790945,0.930716
157,381.517600,24.089653,20.164811,132.336066,0.712890,1.194638,0.837074,0.893964
158,368.986000,23.984298,19.588130,131.348250,0.677996,1.224430,0.816706,0.886288
159,722.655600,31.305102,29.391812,35.996832,0.772528,1.065096,0.938882,0.918584
160,221.391600,18.669569,15.098610,138.314034,0.801107,1.236509,0.808728,0.905983
161,247.847200,18.541187,17.019884,155.793671,0.655257,1.089384,0.917950,0.876847
162,336.960800,22.974059,18.674620,127.836488,0.760042,1.230229,0.812857,0.891344
163,465.061600,25.890625,22.870627,121.623050,0.749934,1.132047,0.883356,0.900270
164,763.035200,39.341000,24.695015,67.625936,0.691653,1.593075,0.627717,0.899836
165,1094.426400,47.234281,29.501179,138.779659,0.732456,1.601098,0.624571,0.920375
166,335.568400,22.426957,19.051134,147.395634,0.681363,1.177198,0.849475,0.882784
167,366.201200,23.586081,19.768517,125.872674,0.810908,1.193113,0.838143,0.908463
168,1182.147600,50.810234,29.623108,136.270470,0.747873,1.715223,0.583015,0.927362
169,311.897600,21.956628,18.086583,132.627894,0.779742,1.213973,0.823741,0.899598
170,945.439600,39.728247,30.300131,47.030854,0.707977,1.311158,0.762685,0.913248
171,439.998400,26.524629,21.120874,128.988926,0.652980,1.255849,0.796274,0.881450
172,295.188800,20.968824,17.924041,131.881044,0.743967,1.169871,0.854795,0.876033
173,541.643600,31.547731,21.860274,123.073914,0.568722,1.443154,0.692927,0.880090
174,1147.337600,51.774011,28.215616,24.557475,0.641028,1.834942,0.544976,0.885070
175,171.265200,16.546251,13.178914,135.254893,0.800521,1.255509,0.796489,0.872340
176,264.556000,18.486376,18.221157,143.151073,0.607935,1.014556,0.985653,0.826087
177,614.048400,29.615206,26.399637,123.331698,0.745381,1.121804,0.891422,0.893617
178,409.365600,24.528932,21.249212,132.933064,0.679438,1.154346,0.866292,0.862170
179,4124.288800,99.114181,52.981395,117.933678,0.580494,1.870736,0.534549,0.870920
180,480.378000,28.109307,21.759208,126.100360,0.726403,1.291835,0.774093,0.913907
181,462.276800,26.384422,22.308205,120.445569,0.797554,1.182723,0.845507,0.922222
182,292.404000,20.799791,17.899235,129.068650,0.887580,1.162049,0.860549,0.905172
183,481.770400,27.555653,22.260737,119.505490,0.689728,1.237859,0.807846,0.896373
184,2550.876800,64.225370,50.570004,99.885801,0.714664,1.270029,0.787384,0.945061
185,105.822400,13.402164,10.053396,121.661619,0.624292,1.333098,0.750132,0.800000
186,174.050000,17.051013,12.996726,129.809004,0.755490,1.311947,0.762226,0.871080
187,343.922800,22.567250,19.404053,128.396936,0.850067,1.163017,0.859832,0.901460
188,556.960000,27.255381,26.018477,90.735863,0.747868,1.047539,0.954618,0.899888
189,1403.539200,56.304660,31.738787,164.267506,0.682164,1.774002,0.563697,0.908108
190,384.302400,24.158553,20.254070,125.207522,0.829327,1.192775,0.838381,0.913907
191,612.656000,29.459457,26.479030,162.311989,0.799637,1.112558,0.898830,0.925342
192,277.087600,19.806999,17.811829,151.825015,0.704044,1.112014,0.899269,0.882483
193,562.529600,30.940325,23.148914,143.757102,0.822420,1.336578,0.748179,0.926606
194,217.214400,18.267491,15.139789,125.485777,0.840859,1.206588,0.828783,0.886364
195,580.630800,29.072633,25.428797,122.654657,0.807263,1.143296,0.874664,0.918502
196,419.112400,24.547806,21.738419,136.859634,0.816010,1.129236,0.885554,0.910741
197,587.592800,30.635398,24.420979,126.662445,0.821885,1.254471,0.797149,0.926454
198,562.529600,29.682508,24.129866,117.814061,0.711552,1.230115,0.812932,0.914027
199,591.770000,29.540946,25.505784,143.958335,0.827728,1.158206,0.863404,0.926936
200,1474.551600,62.186614,30.190700,118.962045,0.630881,2.059794,0.485486,0.919670
201,1246.198000,49.529741,32.035471,40.319612,0.640527,1.546091,0.646793,0.899497
202,174.050000,16.070666,13.789556,127.454226,0.800979,1.165423,0.858058,0.889680
203,526.327200,28.209042,23.756234,167.014726,0.851962,1.187437,0.842150,0.923077
204,307.720400,21.719148,18.039464,122.949508,0.775550,1.203980,0.830579,0.898374
205,391.264400,24.021829,20.738358,124.912938,0.808599,1.158328,0.863313,0.906452
