 ,Area,Major,Minor,Angle,Circ.,AR,Round,Solidity
1,511.010800,26.538646,24.516668,28.139785,0.714767,1.082474,0.923810,0.910670
2,639.111600,32.282965,25.206550,111.819456,0.628720,1.280737,0.780800,0.877629
3,371.770800,22.639969,20.907859,131.696728,0.793837,1.082845,0.923493,0.909710
4,622.402800,32.199437,24.611233,62.131151,0.623013,1.308323,0.764337,0.885149
5,935.692800,42.101398,28.297423,7.913025,0.672905,1.487817,0.672126,0.913664
6,1420.248000,57.429082,31.487808,13.722923,0.620883,1.823851,0.548290,0.920162
7,395.441600,23.616647,21.319364,120.547630,0.594228,1.107756,0.902726,0.872504
8,1222.527200,45.139569,34.483492,168.989305,0.653622,1.309020,0.763930,0.928118
9,274.302800,18.836629,18.541172,118.580723,0.630333,1.015935,0.984315,0.885393
10,616.833200,31.706989,24.769820,149.427570,0.694365,1.280065,0.781210,0.894949
11,551.390400,27.537990,25.493947,79.631177,0.701486,1.080178,0.925774,0.884916
12,306.328000,20.911123,18.651744,103.097998,0.742676,1.121135,0.891953,0.881764
13,316.074800,21.766181,18.489184,96.217096,0.694619,1.177239,0.849445,0.851782
14,388.479600,24.360274,20.304681,156.243150,0.738292,1.199737,0.833516,0.898551
15,423.289600,24.072593,22.388492,49.920403,0.665935,1.075222,0.930041,0.896755
16,586.200400,27.986757,26.668811,78.817557,0.696489,1.049419,0.952908,0.903433
17,190.758800,17.075775,14.223755,112.071268,0.795284,1.200511,0.832979,0.895425
18,245.062400,18.647960,16.732293,151.616430,0.762961,1.114489,0.897272,0.866995
19,602.909200,30.226654,25.396388,94.567551,0.731859,1.190195,0.840198,0.904911
20,323.036800,21.537497,19.097076,86.692315,0.662722,1.127790,0.886690,0.878788
21,439.998400,25.373207,22.079328,99.436718,0.735110,1.149184,0.870183,0.900285
22,582.023200,28.072287,26.398097,127.835665,0.693123,1.063421,0.940361,0.908696
23,426.074400,23.588015,22.998747,28.454879,0.651752,1.025622,0.975018,0.873039
24,1090.249200,46.784826,29.670911,152.525424,0.651931,1.576791,0.634199,0.905202
25,1424.425200,62.902797,28.832334,159.204132,0.576427,2.181675,0.458363,0.886866
26,675.314000,31.785435,27.051274,148.545834,0.739048,1.175007,0.851059,0.919431
27,795.060400,34.371936,29.451420,139.001254,0.661815,1.167072,0.856845,0.909236
28,449.745200,25.645335,22.328949,98.710691,0.718628,1.148524,0.870683,0.886145
29,879.996800,35.166548,31.861152,92.775405,0.799950,1.103744,0.906007,0.930781
30,598.732000,28.167046,27.064580,80.170333,0.751229,1.040735,0.960860,0.903361
31,1332.526800,53.033275,31.991722,13.865375,0.597897,1.657719,0.603239,0.904965
32,377.340400,23.100033,20.798443,125.460521,0.739945,1.110662,0.900364,0.892916
33,413.542800,24.212970,21.746157,58.116690,0.604601,1.113437,0.898120,0.880000
34,573.668800,29.162209,25.046724,105.214385,0.683174,1.164312,0.858876,0.899563
35,640.504000,29.666006,27.489883,36.675097,0.672525,1.079161,0.926646,0.901077
36,455.314800,25.230524,22.977121,124.225364,0.684199,1.098072,0.910687,0.875502
37,627.972400,30.218026,26.459680,145.775769,0.824432,1.142040,0.875626,0.917599
38,490.124800,26.561673,23.494238,83.498090,0.654245,1.130561,0.884516,0.901408
39,458.099600,24.865231,23.457273,113.329999,0.762400,1.060022,0.943376,0.901370
40,342.530400,21.819424,19.987845,111.424419,0.739183,1.091635,0.916057,0.884892
41,364.808800,22.522352,20.623467,95.353147,0.621033,1.092074,0.915689,0.863262
42,1375.691200,47.163263,37.138745,73.486898,0.645826,1.269921,0.787451,0.919926
43,494.302000,27.165408,23.167878,18.990214,0.749407,1.172546,0.852845,0.887500
44,499.871600,26.012584,24.467246,155.099635,0.730814,1.063159,0.940593,0.907712
45,238.100400,18.123046,16.727809,141.040032,0.661105,1.083408,0.923013,0.855000
46,504.048800,25.957674,24.723897,165.164750,0.663347,1.049902,0.952470,0.884005
47,1372.906400,51.837613,33.721436,106.945374,0.688333,1.537230,0.650521,0.912963
