 ,Area,Major,Minor,Angle,Circ.,AR,Round,Solidity
1,448.352800,25.903838,22.037681,109.787978,0.791561,1.175434,0.850750,0.903226
2,478.985600,26.802455,22.754013,137.098911,0.742035,1.177922,0.848953,0.888889
3,898.098000,44.746533,25.554916,95.543261,0.645869,1.750995,0.571104,0.897079
4,583.415600,30.378696,24.452261,108.086848,0.727840,1.242368,0.804915,0.899142
5,182.404400,16.645111,13.952715,136.961781,0.685288,1.192966,0.838247,0.853420
6,128.100800,13.774992,11.840515,99.666661,0.562006,1.163378,0.859566,0.803493
7,297.973600,20.330950,18.660799,124.358911,0.765907,1.089500,0.917852,0.880658
8,1345.058400,46.288247,36.998194,146.561999,0.710049,1.251095,0.799300,0.923077
9,505.441200,27.164381,23.690867,121.692270,0.778065,1.146618,0.872130,0.895191
10,536.074000,32.871127,20.764442,114.006651,0.709645,1.583049,0.631692,0.900585
11,228.353600,18.660419,15.581045,124.530135,0.799553,1.197636,0.834978,0.888889
12,147.594400,14.514556,12.947212,142.782603,0.631121,1.121057,0.892016,0.841270
13,527.719600,27.497843,24.435133,114.416598,0.830228,1.125340,0.888620,0.914355
14,477.593200,24.934229,24.387782,75.291718,0.733270,1.022407,0.978084,0.899083
15,760.250400,42.620451,22.711653,130.466395,0.689129,1.876590,0.532882,0.901734
16,256.201600,19.474314,16.750578,120.827023,0.677344,1.162606,0.860137,0.880383
17,658.605200,35.253589,23.786576,96.155420,0.682874,1.482079,0.674728,0.903534
18,293.796400,20.495471,18.251505,126.468658,0.734489,1.122947,0.890514,0.875519
19,1041.515200,44.402373,29.865483,179.073056,0.684362,1.486745,0.672610,0.923457
20,593.162400,29.927050,25.235959,135.004326,0.780623,1.185889,0.843249,0.901587
21,428.859200,26.743314,20.417832,142.832635,0.691556,1.309802,0.763474,0.887608
22,310.505200,22.631590,17.468835,99.662582,0.727052,1.295541,0.771878,0.872798
23,1054.046800,45.043556,29.794585,57.205962,0.707880,1.511803,0.661462,0.907130
24,490.124800,27.304836,22.854789,105.871167,0.832067,1.194710,0.837023,0.922674
25,34.810000,7.160195,6.189980,4.870614,0.626967,1.156740,0.864499,0.704225
26,671.136800,34.682292,24.638450,83.007439,0.762030,1.407649,0.710404,0.926923
27,543.036000,28.012085,24.682736,58.123040,0.587985,1.134886,0.881146,0.886364
28,534.681600,29.575117,23.018599,116.447125,0.703660,1.284836,0.778310,0.899297
29,289.619200,20.343809,18.126135,140.845902,0.781281,1.122347,0.890990,0.894624
30,456.707200,25.692103,22.633323,111.732213,0.768088,1.135145,0.880945,0.894952
31,214.429600,18.010048,15.159330,127.838372,0.653298,1.188050,0.841715,0.855556
32,1101.388400,47.461729,29.546569,7.580812,0.754081,1.606336,0.622535,0.932233
33,136.455200,13.852235,12.542391,118.084003,0.728591,1.104433,0.905442,0.867257
34,1482.906000,57.175481,33.022801,81.362622,0.678842,1.731394,0.577569,0.937500
35,548.605600,28.340373,24.647042,157.314728,0.693939,1.149849,0.869680,0.873614
36,1315.818000,46.418424,36.092383,174.678823,0.689923,1.286100,0.777544,0.925110
37,609.871200,35.385114,21.944599,124.300401,0.594435,1.612475,0.620165,0.881288
38,309.112800,22.604375,17.411436,92.362531,0.593353,1.298249,0.770268,0.855491
39,375.948000,23.172394,20.656988,71.731906,0.790905,1.121770,0.891448,0.901503
40,245.062400,19.752671,15.796503,151.099691,0.730810,1.250446,0.799715,0.880000
41,253.416800,18.919563,17.054321,97.689216,0.821324,1.109371,0.901412,0.905473
42,916.199200,47.602810,24.505718,0.484527,0.648094,1.942518,0.514796,0.922214
43,856.326000,45.743378,23.835321,46.420021,0.600569,1.919143,0.521066,0.882986
44,435.821200,24.885991,22.297878,3.389369,0.762104,1.116070,0.896001,0.900719
45,338.353200,22.259870,19.353423,129.614126,0.743579,1.150177,0.869431,0.886861
46,231.138400,19.001321,15.488110,134.289718,0.809303,1.226833,0.815107,0.885333
47,2085.815200,78.903137,33.658261,138.212678,0.558051,2.344243,0.426577,0.879366
48,593.162400,30.428460,24.820113,117.743938,0.829675,1.225960,0.815687,0.926087
