 ,Area,Major,Minor,Angle,Circ.,AR,Round,Solidity
179,1453.665600,49.900218,37.091312,18.295050,0.654489,1.345334,0.743310,0.924303
180,664.174800,30.913308,27.355650,157.154739,0.740303,1.130052,0.884915,0.912919
181,213.037200,17.749996,15.281546,117.900212,0.763440,1.161531,0.860932,0.892128
182,1765.563200,71.623897,31.385961,106.180373,0.550927,2.282036,0.438205,0.907335
183,428.859200,23.748118,22.993000,168.358168,0.670395,1.032841,0.968203,0.866385
184,859.110800,43.444849,25.177987,74.616700,0.653152,1.725509,0.579539,0.908689
185,1028.983600,43.857689,29.872587,152.237907,0.673337,1.468158,0.681125,0.908420
186,779.744000,34.544291,28.739941,25.761806,0.635916,1.201961,0.831974,0.893855
187,1505.184400,61.120143,31.355625,17.483845,0.547751,1.949256,0.513016,0.887885
188,1083.287200,49.299185,27.977827,72.574075,0.600647,1.762081,0.567511,0.902552
189,506.833600,25.735328,25.075281,99.756368,0.752167,1.026323,0.974352,0.893252
190,459.492000,24.669729,23.715031,86.428229,0.690476,1.040257,0.961301,0.897959
191,171.265200,15.465205,14.100145,99.364796,0.634522,1.096812,0.911733,0.811881
192,747.718800,35.961802,26.473232,95.179135,0.712837,1.358421,0.736149,0.913265
193,356.454400,21.995263,20.634072,120.607528,0.711218,1.065968,0.938114,0.882759
194,526.327200,26.567625,25.223956,70.562295,0.679012,1.053270,0.949425,0.888367
195,394.049200,22.449401,22.348883,120.646439,0.736306,1.004498,0.995522,0.894155
196,366.201200,22.719864,20.522212,79.742508,0.743562,1.107086,0.903272,0.906897
197,483.162800,25.158089,24.452651,158.904701,0.641162,1.028849,0.971960,0.878481
198,193.543600,16.225212,15.187929,31.030071,0.752356,1.068297,0.936070,0.874214
199,633.542000,30.322844,26.602080,117.211649,0.703934,1.139867,0.877295,0.897436
200,562.529600,28.031911,25.550699,93.294155,0.858236,1.097109,0.911486,0.926606
201,646.073600,30.415058,27.046026,94.512971,0.631039,1.124567,0.889231,0.895753
202,686.453200,31.854345,27.437995,152.757866,0.735435,1.160957,0.861358,0.918063
203,544.428400,27.178735,25.504784,89.306218,0.741601,1.065633,0.938410,0.901961
204,1530.247600,64.947236,29.999302,160.756079,0.568777,2.164958,0.461903,0.903783
205,405.188400,24.664073,20.917141,76.206771,0.699061,1.179132,0.848081,0.895385
206,314.682400,20.319773,19.718039,137.490304,0.720809,1.030517,0.970387,0.889764
207,579.238400,28.547577,25.834390,20.313137,0.754196,1.105022,0.904959,0.924444
208,484.555200,26.648055,23.151965,141.358013,0.755459,1.151006,0.868805,0.898065
209,659.997600,43.136114,19.481010,172.232602,0.583768,2.214265,0.451617,0.917715
210,466.454000,27.589877,21.526289,175.798990,0.680216,1.281683,0.780224,0.916553
211,339.745600,25.814237,16.757324,169.130565,0.579029,1.540475,0.649150,0.890511
212,247.847200,20.735605,15.218695,174.196322,0.742949,1.362509,0.733940,0.898990
213,148.986800,17.959105,10.562658,177.289617,0.667852,1.700245,0.588151,0.880658
214,119.746400,21.379932,7.131260,177.703644,0.528662,2.998058,0.333549,0.891192
215,11.139200,7.301574,1.942440,172.534291,0.588407,3.758970,0.266030,0.800000
