wl(nm)	eps1	              eps2
937	-35.9962760141522	2.30344782846335
938	-36.0847254764817	2.31346429649379
939	-36.1732436146368	2.32352447501903
940	-36.2618332939083	2.33362666975164
941	-36.3504973795869	2.34376918640419
942	-36.4392387369632	2.35395033068924
943	-36.5280602313279	2.36416840831934
944	-36.6169647279719	2.37442172500708
945	-36.7059550921857	2.384708586465
946	-36.7950341892602	2.39502729840568
947	-36.8842048844859	2.40537616654167
948	-36.9734700431537	2.41575349658554
949	-37.0628325305542	2.42615759424986
950	-37.1522952119781	2.43658676524718
951	-37.2418609527161	2.44703931529008
952	-37.3315326180591	2.45751355009111
953	-37.4213130732975	2.46800777536283
954	-37.5112051837223	2.47852029681782
955	-37.601211814624	2.48904942016864
956	-37.6913358312935	2.49959345112784
957	-37.7815800990213	2.510150695408
958	-37.8719474830982	2.52071945872168
959	-37.962440848815	2.53129804678143
960	-38.0530630614622	2.54188476529983
961	-38.1438169863308	2.55247791998944
962	-38.2347054887112	2.56307581656281
963	-38.3257314338944	2.57367676073252
964	-38.4168976871709	2.58427905821113
965	-38.5082071138314	2.59488101471121
966	-38.5996625791668	2.6054809359453
967	-38.6912669484676	2.61607712762599
968	-38.7830230870247	2.62666789546583
969	-38.8749338601286	2.63725154517739
970	-38.9670021330702	2.64782638247322
971	-39.0592307711401	2.6583907130659
972	-39.1516226396291	2.66894284266799
973	-39.2441806038278	2.67948107699205
974	-39.336907529027	2.69000372175065
975	-39.4298062805173	2.70050908265634
976	-39.5228797235895	2.71099546542169
977	-39.6161307235343	2.72146117575927
978	-39.7095621456424	2.73190451938164
979	-39.8031768552045	2.74232380200137
980	-39.8969777175114	2.752717329331
981	-39.9909675978536	2.76308340708312
982	-40.085149361522	2.77342034097029
983	-40.1795258738072	2.78372643670506
984	-40.2741	2.794
985	-40.3688739902474	2.80423978376705
986	-40.4638476341219	2.8144463297156
987	-40.5590201060523	2.82462062675445
988	-40.6543905804675	2.83476366379237
989	-40.7499582317962	2.84487642973813
990	-40.8457222344674	2.85495991350052
991	-40.9416817629098	2.8650151039883
992	-41.0378359915522	2.87504299011027
993	-41.1341840948236	2.88504456077519
994	-41.2307252471527	2.89502080489184
995	-41.3274586229683	2.90497271136901
996	-41.4243833966994	2.91490126911546
997	-41.5214987427746	2.92480746703998
998	-41.6188038356229	2.93469229405135
999	-41.7162978496731	2.94455673905833
1000	-41.813979959354	2.95440179096972
1001	-41.9118493390944	2.96422843869428
1002	-42.0099051633232	2.9740376711408
1003	-42.1081466064692	2.98383047721806
1004	-42.2065728429612	2.99360784583482
1005	-42.305183047228	3.00337076589987
1006	-42.4039763936985	3.01312022632198
1007	-42.5029520568016	3.02285721600994
1008	-42.602109210966	3.03258272387252
1009	-42.7014470306205	3.0422977388185
1010	-42.8009646901941	3.05200324975666
1011	-42.9006613641155	3.06170024559577
1012	-43.0005362268135	3.07138971524461
1013	-43.100588452717	3.08107264761196
1014	-43.2008172162549	3.09075003160659
1015	-43.3012216918559	3.10042285613729
1016	-43.4018010539489	3.11009211011284
1017	-43.5025544769627	3.119758782442
1018	-43.6034811353261	3.12942386203356
1019	-43.7045802034679	3.1390883377963
1020	-43.8058508558171	3.14875319863898
1021	-43.9072922668024	3.1584194334704
1022	-44.0089036108527	3.16808803119933
1023	-44.1106840623967	3.17775998073454
1024	-44.2126327958634	3.18743627098482
1025	-44.3147489856814	3.19711789085894
1026	-44.4170318062798	3.20680582926567
1027	-44.5194804320873	3.2165010751138
1028	-44.6220940375327	3.22620461731211
1029	-44.7248717970448	3.23591744476937
1030	-44.8278128850526	3.24564054639436
1031	-44.9309164759847	3.25537491109585
1032	-45.0341817442701	3.26512152778263
1033	-45.1376078643376	3.27488138536347
1034	-45.241194010616	3.28465547274715
1035	-45.3449393575342	3.29444477884245
1036	-45.4488430795209	3.30425029255815
1037	-45.5529043510049	3.31407300280302
1038	-45.6571223464153	3.32391389848583
1039	-45.7614962401806	3.33377396851538
1040	-45.8660252067299	3.34365420180043
1041	-45.9707084204919	3.35355558724977
1042	-46.0755450558954	3.36347911377217
1043	-46.1805342873693	3.3734257702764
1044	-46.2856752893424	3.38339654567125
1045	-46.3909672362435	3.3933924288655
1046	-46.4964093025015	3.40341440876792
1047	-46.6020006625452	3.41346347428729
1048	-46.7077404908034	3.42354061433238
1049	-46.8136279617049	3.43364681781198
1050	-46.9196622496786	3.44378307363487
1051	-47.0258425291534	3.45395037070981
1052	-47.1321679745579	3.46414969794559
1053	-47.2386377603212	3.47438204425099
1054	-47.3452510608719	3.48464839853478
1055	-47.452007050639	3.49494974970574
1056	-47.5589049040512	3.50528708667265
1057	-47.6659437955374	3.51566139834428
1058	-47.7731228995264	3.52607367362942
1059	-47.8804413904471	3.53652490143684
1060	-47.9878984427282	3.54701607067532
1061	-48.0954932307986	3.55754817025363
1062	-48.2032249290872	3.56812218908056
1063	-48.3110927120227	3.57873911606489
1064	-48.4190957540341	3.58939994011538
1065	-48.52723322955	3.60010565014082
1066	-48.6355043129994	3.61085723504998
1067	-48.7439081788111	3.62165568375165
1068	-48.8524440014139	3.6325019851546
1069	-48.9611109552366	3.6433971281676
1070	-49.0699082147081	3.65434210169944
1071	-49.1788349542572	3.6653378946589
1072	-49.2878903483127	3.67638549595474
1073	-49.3970735713035	3.68748589449576
1074	-49.5063837976583	3.69864007919072
1075	-49.6158202018061	3.7098490389484
1076	-49.7253819581757	3.72111376267759
1077	-49.8350682411958	3.73243523928705
1078	-49.9448782252952	3.74381445768557
1079	-50.054811084903	3.75525240678193
1080	-50.1648659944478	3.7667500754849
1081	-50.2750421283585	3.77830845270325
1082	-50.3853386610639	3.78992852734578
1083	-50.4957547669929	3.80161128832125
1084	-50.6062896205742	3.81335772453845
1085	-50.7169423962368	3.82516882490614
1086	-50.8277122684094	3.83704557833311
1087	-50.9385984115209	3.84898897372814
1088	-51.0496	3.861
1089	-51.1607163527388	3.87307935563318
1090	-51.2719473664815	3.88522657741499
1091	-51.3832930824355	3.89744091170846
1092	-51.4947535418081	3.9097216048766
1093	-51.6063287858068	3.92206790328245
1094	-51.7180188556389	3.93447905328901
1095	-51.8298237925118	3.94695430125931
1096	-51.9417436376328	3.95949289355637
1097	-52.0537784322094	3.97209407654322
1098	-52.165928217449	3.98475709658287
1099	-52.2781930345588	3.99748120003835
1100	-52.3905729247463	4.01026563327268
1101	-52.5030679292189	4.02310964264888
1102	-52.6156780891839	4.03601247452997
1103	-52.7284034458487	4.04897337527897
1104	-52.8412440404207	4.06199159125891
1105	-52.9541999141073	4.07506636883281
1106	-53.0672711081158	4.08819695436369
1107	-53.1804576636537	4.10138259421456
1108	-53.2937596219283	4.11462253474846
1109	-53.4071770241469	4.1279160223284
1110	-53.520709911517	4.14126230331741
1111	-53.6343583252459	4.1546606240785
1112	-53.748122306541	4.1681102309747
1113	-53.8620018966097	4.18161037036903
1114	-53.9759971366594	4.19516028862451
1115	-54.0901080678974	4.20875923210417
1116	-54.2043347315312	4.22240644717102
1117	-54.318677168768	4.23610118018809
1118	-54.4331354208153	4.24984267751839
1119	-54.5477095288805	4.26363018552495
1120	-54.6623995341709	4.2774629505708
1121	-54.7772054778939	4.29134021901895
1122	-54.8921274012569	4.30526123723242
1123	-55.0071653454672	4.31922525157423
1124	-55.1223193517323	4.33323150840742
1125	-55.2375894612595	4.34727925409499
1126	-55.3529757152562	4.36136773499998
1127	-55.4684781549298	4.3754961974854
1128	-55.5840968214876	4.38966388791427
1129	-55.699831756137	4.40387005264962
1130	-55.8156830000855	4.41811393805446
1131	-55.9316505945403	4.43239479049182
1132	-56.0477345807089	4.44671185632473
1133	-56.1639349997986	4.46106438191619
1134	-56.2802518930169	4.47545161362924
1135	-56.396685301571	4.4898727978269
1136	-56.5132352666684	4.50432718087218
1137	-56.6299018295165	4.51881400912811
1138	-56.7466850313225	4.53333252895771
1139	-56.863584913294	4.547881986724
1140	-56.9806015166383	4.56246162879001
1141	-57.0977348825627	4.57707070151875
1142	-57.2149850522746	4.59170845127325
1143	-57.3323520669815	4.60637412441652
1144	-57.4498359678906	4.6210669673116
1145	-57.5674367962095	4.63578622632149
1146	-57.6851545931453	4.65053114780923
1147	-57.8029893999056	4.66530097813784
1148	-57.9209412576977	4.68009496367033
1149	-58.0390102077289	4.69491235076973
1150	-58.1571962912067	4.70975238579906
1151	-58.2754995493384	4.72461431512134
1152	-58.3939200233315	4.73949738509959
1153	-58.5124577543932	4.75440084209683
1154	-58.631112783731	4.7693239324761
1155	-58.7498851525523	4.78426590260039
1156	-58.8687749020643	4.79922599883275
1157	-58.9877820734745	4.81420346753619
1158	-59.1069067079904	4.82919755507374
1159	-59.2261488468191	4.8442075078084
1160	-59.3455085311682	4.85923257210321
1161	-59.464985802245	4.87427199432119
1162	-59.5845807012569	4.88932502082536
1163	-59.7042932694113	4.90439089797874
1164	-59.8241235479155	4.91946887214435
1165	-59.9440715779769	4.93455818968522
1166	-60.0641374008028	4.94965809696435
1167	-60.1843210576008	4.96476784034479
1168	-60.3046225895781	4.97988666618955
1169	-60.4250420379422	4.99501382086164
1170	-60.5455794439003	5.0101485507241
1171	-60.6662348486599	5.02529010213994
1172	-60.7870082934284	5.04043772147218
1173	-60.9078998194131	5.05559065508386
1174	-61.0289094678214	5.07074814933798
1175	-61.1500372798607	5.08590945059757
1176	-61.2712832967384	5.10107380522565
1177	-61.3926475596618	5.11624045958524
1178	-61.5141301098384	5.13140866003937
1179	-61.6357309884754	5.14657765295106
1180	-61.7574502367804	5.16174668468332
1181	-61.8792878959605	5.17691500159918
1182	-62.0012440072234	5.19208185006167
1183	-62.1233186117762	5.20724647643379
1184	-62.2455117508264	5.22240812707858
1185	-62.3678234655813	5.23756604835906
1186	-62.4902537972485	5.25271948663825
1187	-62.6128027870351	5.26786768827916
1188	-62.7354704761486	5.28300989964482
1189	-62.8582569057964	5.29814536709826
1190	-62.9811621171859	5.31327333700249
1191	-63.1041861515244	5.32839305572054
1192	-63.2273290500193	5.34350376961542
1193	-63.3505908538779	5.35860472505016
1194	-63.4739716043078	5.37369516838779
1195	-63.5974713425162	5.38877434599131
1196	-63.7210901097104	5.40384150422376
1197	-63.844827947098	5.41889588944816
1198	-63.9686848958863	5.43393674802752
1199	-64.0926609972826	5.44896332632487
1200	-64.2167562924943	5.46397487070323
1201	-64.3409708227289	5.47897062752562
1202	-64.4653046291936	5.49394984315506
1203	-64.5897577530959	5.50891176395458
1204	-64.7143302356431	5.5238556362872
1205	-64.8390221180426	5.53878070651593
1206	-64.9638334415018	5.55368622100381
1207	-65.0887642472281	5.56857142611385
1208	-65.2138145764288	5.58343556820906
1209	-65.3389844703114	5.59827789365249
1210	-65.4642739700831	5.61309764880714
1211	-65.5896831169514	5.62789408003604
1212	-65.7152119521237	5.6426664337022
1213	-65.8408605168074	5.65741395616866
1214	-65.9666288522097	5.67213589379843
1215	-66.0925169995381	5.68683149295454
1216	-66.218525	5.7015
1217	-66.3446528907887	5.71614084589992
1218	-66.4709006930418	5.73075420002769
1219	-66.5972684238825	5.74534041635879
1220	-66.7237561004345	5.7598998488687
1221	-66.850363739821	5.7744328515329
1222	-66.9770913591657	5.78893977832686
1223	-67.1039389755918	5.80342098322606
1224	-67.2309066062229	5.81787682020598
1225	-67.3579942681825	5.8323076432421
1226	-67.4852019785938	5.84671380630989
1227	-67.6125297545805	5.86109566338483
1228	-67.7399776132659	5.8754535684424
1229	-67.8675455717735	5.88978787545807
1230	-67.9952336472268	5.90409893840733
1231	-68.1230418567491	5.91838711126564
1232	-68.250970217464	5.93265274800849
1233	-68.3790187464948	5.94689620261136
1234	-68.507187460965	5.96111782904972
1235	-68.6354763779981	5.97531798129904
1236	-68.7638855147176	5.98949701333481
1237	-68.8924148882467	6.00365527913251
1238	-69.0210645157091	6.0177931326676
1239	-69.1498344142281	6.03191092791557
1240	-69.2787246009272	6.0460090188519
1241	-69.4077350929298	6.06008775945205
1242	-69.5368659073595	6.07414750369152
1243	-69.6661170613395	6.08818860554578
1244	-69.7954885719934	6.10221141899029
1245	-69.9249804564447	6.11621629800055
1246	-70.0545927318167	6.13020359655203
1247	-70.1843254152329	6.1441736686202
1248	-70.3141785238168	6.15812686818055
1249	-70.4441520746917	6.17206354920855
1250	-70.5742460849813	6.18598406567967
1251	-70.7044605718088	6.1998887715694
1252	-70.8347955522977	6.21377802085321
1253	-70.9652510435715	6.22765216750658
1254	-71.0958270627537	6.24151156550498
1255	-71.2265236269676	6.25535656882391
1256	-71.3573407533368	6.26918753143882
1257	-71.4882784589846	6.2830048073252
1258	-71.6193367610345	6.29680875045852
1259	-71.75051567661	6.31059971481427
1260	-71.8818152228345	6.32437805436792
1261	-72.0132354168314	6.33814412309495
1262	-72.1447762757243	6.35189827497083
1263	-72.2764378166364	6.36564086397104
1264	-72.4082200566914	6.37937224407106
1265	-72.5401230130125	6.39309276924637
1266	-72.6721467027234	6.40680279347244
1267	-72.8042911429474	6.42050267072476
1268	-72.9365563508079	6.43419275497879
1269	-73.0689423434285	6.44787340021001
1270	-73.2014491379325	6.46154496039392
1271	-73.3340767514434	6.47520778950597
1272	-73.4668252010847	6.48886224152164
1273	-73.5996945039797	6.50250867041643
1274	-73.732684677252	6.51614743016579
1275	-73.865795738025	6.52977887474522
1276	-73.9990277034221	6.54340335813018
1277	-74.1323805905668	6.55702123429615
1278	-74.2658544165825	6.57063285721862
1279	-74.3994491985927	6.58423858087305
1280	-74.5331649537208	6.59783875923493
1281	-74.6670016990902	6.61143374627973
1282	-74.8009594518245	6.62502389598294
1283	-74.935038229047	6.63860956232002
1284	-75.0692380478812	6.65219109926645
1285	-75.2035589254506	6.66576886079772
1286	-75.3380008788785	6.67934320088929
1287	-75.4725639252885	6.69291447351666
1288	-75.6072480818039	6.70648303265528
1289	-75.7420533655482	6.72004923228065
1290	-75.876979793645	6.73361342636823
1291	-76.0120273832175	6.74717596889352
1292	-76.1471961513893	6.76073721383197
1293	-76.2824861152839	6.77429751515907
1294	-76.4178972920245	6.7878572268503
1295	-76.5534296987348	6.80141670288114
1296	-76.6890833525381	6.81497629722706
1297	-76.8248582705579	6.82853636386354
1298	-76.9607544699176	6.84209725676605
1299	-77.0967719677407	6.85565932991008
1300	-77.2329107811506	6.8692229372711
1301	-77.3691709272708	6.88278843282458
1302	-77.5055524232247	6.89635617054602
1303	-77.6420552861358	6.90992650441087
1304	-77.7786795331275	6.92349978839463
1305	-77.9154251813232	6.93707637647276
1306	-78.0522922478464	6.95065662262075
1307	-78.1892807498206	6.96424088081407
1308	-78.3263907043692	6.9778295050282
1309	-78.4636221286156	6.99142284923861
1310	-78.6009750396832	7.00502126742079
1311	-78.7384494546956	7.01862511355021
1312	-78.8760453907762	7.03223474160235
1313	-79.0137628650484	7.04585050555268
1314	-79.1516018946356	7.05947275937669
1315	-79.2895624966614	7.07310185704984
1316	-79.4276446882491	7.08673815254763
1317	-79.5658484865222	7.10038199984551
1318	-79.7041739086042	7.11403375291899
1319	-79.8426209716184	7.12769376574351
1320	-79.9811896926884	7.14136239229458
1321	-80.1198800889375	7.15503998654766
1322	-80.2586921774894	7.16872690247823
1323	-80.3976259754672	7.18242349406177
1324	-80.5366814999946	7.19613011527376
1325	-80.6758587681949	7.20984712008966
1326	-80.8151577971917	7.22357486248497
1327	-80.9545786041083	7.23731369643515
1328	-81.0941212060682	7.25106397591569
1329	-81.2337856201948	7.26482605490206
1330	-81.3735718636117	7.27860028736974
1331	-81.5134799534421	7.29238702729421
1332	-81.6535099068097	7.30618662865094
1333	-81.7936617408378	7.31999944541541
1334	-81.9339354726498	7.3338258315631
1335	-82.0743311193693	7.34766614106949
1336	-82.2148486981197	7.36152072791004
1337	-82.3554882260243	7.37538994606025
1338	-82.4962497202067	7.38927414949559
1339	-82.6371331977904	7.40317369219153
1340	-82.7781386758986	7.41708892812355
1341	-82.919266171655	7.43102021126713
1342	-83.0605157021829	7.44496789559775
1343	-83.2018872846057	7.45893233509088
1344	-83.343380936047	7.472913883722
1345	-83.4849966736302	7.48691289546659
1346	-83.6267345144787	7.50092972430012
1347	-83.768594475716	7.51496472419808
1348	-83.9105765744655	7.52901824913594
1349	-84.0526808278506	7.54309065308917
1350	-84.1949072529948	7.55718229003326
1351	-84.3372558670216	7.57129351394369
1352	-84.4797266870543	7.58542467879592
1353	-84.6223197302165	7.59957613856543
1354	-84.7650350136317	7.61374824722771
1355	-84.9078725544231	7.62794135875824
1356	-85.0508323697143	7.64215582713248
1357	-85.1939144766287	7.65639200632591
1358	-85.3371188922898	7.67065025031402
1359	-85.480445633821	7.68493091307228
1360	-85.6238947183458	7.69923434857616
1361	-85.7674661629875	7.71356091080115
1362	-85.9111599848697	7.72791095372272
1363	-86.0549762011158	7.74228483131636
1364	-86.1989148288493	7.75668289755752
1365	-86.3429758851935	7.7711055064217
1366	-86.487159387272	7.78555301188437
1367	-86.6314653522081	7.80002576792101
1368	-86.7758937971254	7.8145241285071
1369	-86.9204447391472	7.82904844761811
1370	-87.0651181953971	7.84359907922951
1371	-87.2099141829984	7.8581763773168
1372	-87.3548327190746	7.87278069585544
1373	-87.4998738207491	7.88741238882091
1374	-87.6450375051455	7.90207181018869
1375	-87.7903237893871	7.91675931393426
1376	-87.9357326905974	7.93147525403309
1377	-88.0812642258998	7.94621998446066
1378	-88.2269184124178	7.96099385919245
1379	-88.3726952672748	7.97579723220393
1380	-88.5185948075943	7.99063045747059
1381	-88.6646170504997	8.00549388896789
1382	-88.8107620131145	8.02038788067133
1383	-88.957029712562	8.03531278655637
1384	-89.1034201659658	8.05026896059849
1385	-89.2499333904493	8.06525675677317
1386	-89.396569403136	8.08027652905588
1387	-89.5433282211493	8.09532863142211
1388	-89.6902098616125	8.11041341784733
1389	-89.8372143416493	8.12553124230702
1390	-89.984341678383	8.14068245877666
1391	-90.131591888937	8.15586742123171
1392	-90.2789649904349	8.17108648364767
1393	-90.426461	8.18634
1394	-90.5740799328665	8.20162828831985
1395	-90.7218217967109	8.21695152286101
1396	-90.8696865973206	8.23230984193293
1397	-91.0176743404828	8.24770338384507
1398	-91.1657850319847	8.26313228690687
1399	-91.3140186776136	8.2785966894278
1400	-91.4623752831568	8.2940967297173
1401	-91.6108548544015	8.30963254608483
1402	-91.7594573971351	8.32520427683984
1403	-91.9081829171447	8.3408120602918
1404	-92.0570314202176	8.35645603475014
1405	-92.2060029121411	8.37213633852432
1406	-92.3550973987024	8.3878531099238
1407	-92.5043148856888	8.40360648725804
1408	-92.6536553788876	8.41939660883648
1409	-92.8031188840861	8.43522361296857
1410	-92.9527054070714	8.45108763796378
1411	-93.1024149536309	8.46698882213155
1412	-93.2522475295518	8.48292730378134
1413	-93.4022031406213	8.4989032212226
1414	-93.5522817926268	8.51491671276479
1415	-93.7024834913555	8.53096791671736
1416	-93.8528082425946	8.54705697138976
1417	-94.0032560521314	8.56318401509144
1418	-94.1538269257533	8.57934918613187
1419	-94.3045208692473	8.59555262282049
1420	-94.4553378884009	8.61179446346676
1421	-94.6062779890012	8.62807484638013
1422	-94.7573411768356	8.64439390987005
1423	-94.9085274576912	8.66075179224598
1424	-95.0598368373554	8.67714863181737
1425	-95.2112693216153	8.69358456689368
1426	-95.3628249162584	8.71005973578435
1427	-95.5145036270718	8.72657427679885
1428	-95.6663054598428	8.74312832824662
1429	-95.8182304203586	8.75972202843712
1430	-95.9702785144065	8.77635551567981
1431	-96.1224497477738	8.79302892828413
1432	-96.2747441262478	8.80974240455954
1433	-96.4271616556157	8.8264960828155
1434	-96.5797023416647	8.84329010136145
1435	-96.7323661901821	8.86012459850685
1436	-96.8851532069552	8.87699971256116
1437	-97.0380633977712	8.89391558183382
1438	-97.1910967684175	8.9108723446343
1439	-97.3442533246812	8.92787013927204
1440	-97.4975330723497	8.9449091040565
1441	-97.6509360172101	8.96198937729713
1442	-97.8044621650498	8.97911109730338
1443	-97.9581115216559	8.99627440238472
1444	-98.1118840928159	9.01347943085059
1445	-98.2657798843169	9.03072632101044
1446	-98.4197989019462	9.04801521117373
1447	-98.573941151491	9.06534623964992
1448	-98.7282066387387	9.08271954474846
1449	-98.8825953694764	9.10013526477879
1450	-99.0371073494915	9.11759353805038
1451	-99.1917425845712	9.13509450287268
1452	-99.3465010805027	9.15263829755513
1453	-99.5013828430734	9.17022506040721
1454	-99.6563878780704	9.18785492973835
1455	-99.8115161912811	9.20552804385801
1456	-99.9667677884927	9.22324454107565
1457	-100.122142675492	9.24100455970071
1458	-100.277640858068	9.25880823804266
1459	-100.433262342006	9.27665571441095
1460	-100.589007133093	9.29454712711503
1461	-100.744875237118	9.31248261446435
1462	-100.900866659868	9.33046231476836
1463	-101.056981407129	9.34848636633652
1464	-101.213219484689	9.3665549074783
1465	-101.369580898336	9.38466807650313
1466	-101.526065653856	9.40282601172046
1467	-101.682673757037	9.42102885143977
1468	-101.839405213666	9.43927673397049
1469	-101.99626002953	9.45756979762208
1470	-102.153238210417	9.475908180704
1471	-102.310339762113	9.4942920215257
1472	-102.467564690407	9.51272145839663
1473	-102.624913001085	9.53119662962624
1474	-102.782384699934	9.549717673524
1475	-102.939979792743	9.56828472839935
1476	-103.097698285297	9.58689793256174
1477	-103.255540183385	9.60555742432064
1478	-103.413505492794	9.62426334198549
1479	-103.571594219311	9.64301582386575
1480	-103.729806368722	9.66181500827086
1481	-103.888141946817	9.6806610335103
1482	-104.04660095938	9.6995540378935
1483	-104.205183412201	9.71849415972992
1484	-104.363889311066	9.73748153732902
1485	-104.522718661763	9.75651630900024
1486	-104.681671470078	9.77559861305305
1487	-104.840747741799	9.7947285877969
1488	-104.999947482714	9.81390637154123
1489	-105.159270698609	9.83313210259551
1490	-105.318717395272	9.85240591926918
1491	-105.47828757849	9.87172795987171
1492	-105.63798125405	9.89109836271254
1493	-105.79779842774	9.91051726610112
1494	-105.957739105347	9.92998480834692
1495	-106.117803292657	9.94950112775938
1496	-106.27799099546	9.96906636264796
1497	-106.43830221954	9.98868065132211
1498	-106.598736970687	10.0083441320913
1499	-106.759295254687	10.0280569432649
1500	-106.919977077327	10.0478192231525
1501	-107.080782444395	10.0676311100635
1502	-107.241711361677	10.0874927423073
1503	-107.402763834962	10.1074042581934
1504	-107.563939870037	10.1273657960313
1505	-107.725239472688	10.1473774941303
1506	-107.886662648703	10.1674394908
1507	-108.048209403869	10.1875519243498
1508	-108.209879743974	10.2077149330892
1509	-108.371673674805	10.2279286553276
1510	-108.533591202148	10.2481932293744
1511	-108.695632331792	10.2685087935392
1512	-108.857797069523	10.2888754861314
1513	-109.02008542113	10.3092934454604
1514	-109.182497392398	10.3297628098356
1515	-109.345032989115	10.3502837175666
1516	-109.50769221707	10.3708563069628
1517	-109.670475082048	10.3914807163336
1518	-109.833381589837	10.4121570839886
1519	-109.996411746224	10.432885548237
1520	-110.159565556997	10.4536662473885
1521	-110.322843027943	10.4744993197525
1522	-110.486244164849	10.4953849036383
1523	-110.649768973503	10.5163231373555
1524	-110.813417459691	10.5373141592136
1525	-110.977189629201	10.5583581075219
1526	-111.141085487821	10.5794551205899
1527	-111.305105041337	10.6006053367271
1528	-111.469248295536	10.6218088942429
1529	-111.633515256207	10.6430659314468
1530	-111.797905929135	10.6643765866483
1531	-111.96242032011	10.6857409981568
1532	-112.127058434917	10.7071593042817
1533	-112.291820279344	10.7286316433325
1534	-112.456705859178	10.7501581536186
1535	-112.621715180207	10.7717389734496
1536	-112.786848248218	10.7933742411348
1537	-112.952105068997	10.8150640949837
1538	-113.117485648334	10.8368086733058
1539	-113.282989992013	10.8586081144106
1540	-113.448618105824	10.8804625566074
1541	-113.614369995552	10.9023721382057
1542	-113.780245666987	10.924336997515
1543	-113.946245125913	10.9463572728448
1544	-114.11236837812	10.9684331025044
1545	-114.278615429394	10.9905646248034
1546	-114.444986285522	11.0127519780511
1547	-114.611480952292	11.0349953005572
1548	-114.77809943549	11.0572947306309
1549	-114.944841740905	11.0796504065818
1550	-115.111707874324	11.1020624667193
1551	-115.278697841533	11.1245310493528
1552	-115.44581164832	11.1470562927919
1553	-115.613049300473	11.169638335346
1554	-115.780410803778	11.1922773153244
1555	-115.947896164022	11.2149733710368
1556	-116.115505386994	11.2377266407925
1557	-116.28323847848	11.2605372629009
1558	-116.451095444268	11.2834053756716
1559	-116.619076290144	11.306331117414
1560	-116.787181021897	11.3293146264376
1561	-116.955409645313	11.3523560410517
1562	-117.123762166179	11.3754554995659
1563	-117.292238590283	11.3986131402896
1564	-117.460838923413	11.4218291015323
1565	-117.629563171355	11.4451035216034
1566	-117.798411339896	11.4684365388123
1567	-117.967383434825	11.4918282914686
1568	-118.136479461927	11.5152789178816
1569	-118.305699426991	11.5387885563609
1570	-118.475043335804	11.5623573452159
1571	-118.644511194153	11.585985422756
1572	-118.814103007824	11.6096729272906
1573	-118.983818782607	11.6334199971294
1574	-119.153658524287	11.6572267705816
1575	-119.323622238652	11.6810933859567
1576	-119.493709931489	11.7050199815643
1577	-119.663921608586	11.7290066957137
1578	-119.83425727573	11.7530536667145
1579	-120.004716938708	11.777161032876
1580	-120.175300603307	11.8013289325077
1581	-120.346008275314	11.8255575039191
1582	-120.516839960517	11.8498468854196
1583	-120.687795664704	11.8741972153187
1584	-120.858875393661	11.8986086319258
1585	-121.030079153175	11.9230812735504
1586	-121.201406949035	11.947615278502
1587	-121.372858787026	11.9722107850899
1588	-121.544434672937	11.9968679316237
1589	-121.716134612554	12.0215868564128
1590	-121.887958611666	12.0463676977666
1591	-122.059906676059	12.0712105939947
1592	-122.23197881152	12.0961156834064
1593	-122.404175023836	12.1210831043112
1594	-122.576495318796	12.1461129950186
1595	-122.748939702186	12.171205493838
1596	-122.921508179793	12.1963607390789
1597	-123.094200757406	12.2215788690507
1598	-123.26701744081	12.2468600220629
1599	-123.439958235793	12.2722043364249
1600	-123.613023148143	12.2976119504462
1601	-123.786212183647	12.3230830024363
1602	-123.959525348092	12.3486176307045
1603	-124.132962647265	12.3742159735604
1604	-124.306524086954	12.3998781693134
1605	-124.480209672945	12.425604356273
1606	-124.654019411027	12.4513946727485
1607	-124.827953306986	12.4772492570496
1608	-125.00201136661	12.5031682474855
1609	-125.176193595685	12.5291517823659
1610	-125.3505	12.5552
1611	-125.524930585341	12.5813130386974
1612	-125.699485357496	12.6074910367676
1613	-125.874164322252	12.6337341325199
1614	-126.048967485396	12.6600424642639
1615	-126.223894852715	12.686416170309
1616	-126.398946429997	12.7128553889646
1617	-126.574122223029	12.7393602585402
1618	-126.749422237598	12.7659309173453
1619	-126.924846479492	12.7925675036893
1620	-127.100394954497	12.8192701558816
1621	-127.276067668402	12.8460390122318
1622	-127.451864626993	12.8728742110492
1623	-127.627785836057	12.8997758906433
1624	-127.803831301382	12.9267441893236
1625	-127.980001028755	12.9537792453996
1626	-128.156295023964	12.9808811971806
1627	-128.332713292795	13.0080501829762
1628	-128.509255841036	13.0352863410957
1629	-128.685922674474	13.0625898098487
1630	-128.862713798897	13.0899607275446
1631	-129.039629220091	13.1173992324928
1632	-129.216668943844	13.1449054630028
1633	-129.393832975943	13.1724795573841
1634	-129.571121322175	13.2001216539461
1635	-129.748533988329	13.2278318909983
1636	-129.92607098019	13.2556104068501
1637	-130.103732303546	13.2834573398109
1638	-130.281517964185	13.3113728281903
1639	-130.459427967894	13.3393570102977
1640	-130.637462320459	13.3674100244425
1641	-130.815621027669	13.3955320089341
1642	-130.99390409531	13.4237231020821
1643	-131.17231152917	13.4519834421959
1644	-131.350843335036	13.480313167585
1645	-131.529499518696	13.5087124165587
1646	-131.708280085936	13.5371813274266
1647	-131.887185042543	13.5657200384981
1648	-132.066214394306	13.5943286880827
1649	-132.245368147011	13.6230074144898
1650	-132.424646306446	13.6517563560288
1651	-132.604048878398	13.6805756510093
1652	-132.783575868653	13.7094654377406
